"STATE","DISTRICT","BLOCK","VILLAGE","PUBLIC GOVERNMENT OWNED","PUBLIC COOPERATIVE SOCIETY","PUBLIC PANCHAYAT OWNED","PUBLIC OTHERS","PUBLIC TOTAL","PRIVATE GROUP OF FARMERS","PRIVATE INDIVIDUAL FARMERS","PRIVATE TOTAL","GRAND TOTAL"
"ANDHRA PRADESH","EAST GODAVARI","KIRLAMPUDI","CHILLANGI",0,0,0,0,0,0,30,30,30
"ANDHRA PRADESH","EAST GODAVARI","KIRLAMPUDI","BHUPALAPATNAM",0,0,0,0,0,0,24,24,24
"ANDHRA PRADESH","EAST GODAVARI","KIRLAMPUDI","S. THIMMAPURAM",0,0,0,0,0,0,36,36,36
"ANDHRA PRADESH","EAST GODAVARI","KIRLAMPUDI","BURUGUPUDI",0,0,0,0,0,0,36,36,36
"ANDHRA PRADESH","EAST GODAVARI","KIRLAMPUDI","GONEDA",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","EAST GODAVARI","KIRLAMPUDI","THAMARADA",0,0,0,0,0,0,61,61,61
"ANDHRA PRADESH","EAST GODAVARI","KIRLAMPUDI","VEERAVARAM",0,0,0,0,0,0,72,72,72
"ANDHRA PRADESH","EAST GODAVARI","KIRLAMPUDI","RAJUPALEM",0,0,0,0,0,0,29,29,29
"ANDHRA PRADESH","EAST GODAVARI","KIRLAMPUDI","MUKKOLLU",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","MARLAVA",0,0,0,0,0,0,29,29,29
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","TIRUPATI",0,0,0,0,0,0,29,29,29
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","CHANDRAMAMPALLE",0,0,0,0,0,0,9,9,9
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","TATIPARTHI",0,0,0,0,0,0,15,15,15
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","DIVILI",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","CHADALADA",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","ULIMESWARAM",0,0,0,0,0,0,29,29,29
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","KANDRAKOTA",0,0,0,0,0,0,26,26,26
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","KATTAMURU",0,0,0,0,0,0,84,84,84
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","SIRIVADA",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","GUDIVADA",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","PULIMERU",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","GORINTA",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","G. RANGAMPETA",0,0,0,0,0,0,36,36,36
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","VALUTHIMMAPURAM",0,0,0,0,0,0,25,25,25
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM","RAYABHUPALAPATNAM",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","EAST GODAVARI","PITHAPURAM","JAGAPATHIRAJAPURAM",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","EAST GODAVARI","KOTHAPALLI","P. ISUKAPALLE",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","EAST GODAVARI","KOTHAPALLI","PONNADA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","EAST GODAVARI","KOTHAPALLI","MULAPETA",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","EAST GODAVARI","KOTHAPALLI","AMARAVILLI",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","EAST GODAVARI","KOTHAPALLI","AMINABADA",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","EAST GODAVARI","KOTHAPALLI","YENDAPALLE",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","EAST GODAVARI","KOTHAPALLI","KONDEVARAM",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","EAST GODAVARI","KOTHAPALLI","KUTUKUDUMILLI",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","EAST GODAVARI","KOTHAPALLI","VAKATIPPA",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","EAST GODAVARI","KOTHAPALLI","KOTHAPALLE",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","EAST GODAVARI","KOTHAPALLI","KOMARAGIRI",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","EAST GODAVARI","KOTHAPALLI","GORSA",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","EAST GODAVARI","KAKINADA (RURAL)","THIMMAPURAM-",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","EAST GODAVARI","KAKINADA (RURAL)","PANDURU",0,0,0,0,0,1,21,22,22
"ANDHRA PRADESH","EAST GODAVARI","KAKINADA (RURAL)","NEMAM",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","EAST GODAVARI","KAKINADA (RURAL)","PENUMARTHI",0,0,0,0,0,1,4,5,5
"ANDHRA PRADESH","EAST GODAVARI","KAKINADA (RURAL)","KOVVURU",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","EAST GODAVARI","KAKINADA (RURAL)","TOORANGI(R)",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","EAST GODAVARI","SAMALKOTA","G. MEDAPADU",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","EAST GODAVARI","SAMALKOTA","VETLAPALEM",0,0,0,0,0,0,25,25,25
"ANDHRA PRADESH","EAST GODAVARI","SAMALKOTA","JAGGAMMAGARIPETA",0,0,0,2,2,0,2,2,4
"ANDHRA PRADESH","EAST GODAVARI","SAMALKOTA","SAMALKOTA",0,0,0,0,0,0,39,39,39
"ANDHRA PRADESH","EAST GODAVARI","SAMALKOTA","PAVARA",0,0,0,0,0,0,20,20,20
"ANDHRA PRADESH","EAST GODAVARI","SAMALKOTA","NAVARA",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","EAST GODAVARI","SAMALKOTA","P. VEMAVARAM",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","EAST GODAVARI","SAMALKOTA","UNDURU",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","EAST GODAVARI","SAMALKOTA","BHIMAVARAM",0,1,0,0,1,0,3,3,4
"ANDHRA PRADESH","EAST GODAVARI","SAMALKOTA","PANASAPADU",0,0,0,0,0,0,46,46,46
"ANDHRA PRADESH","EAST GODAVARI","SAMALKOTA","VENKATA KRISHNARAYAP",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","EAST GODAVARI","RANGAMPETA","VADISALERU",0,0,0,0,0,0,104,104,104
"ANDHRA PRADESH","EAST GODAVARI","RANGAMPETA","PEDARAYAVARAM",0,0,0,0,0,0,38,38,38
"ANDHRA PRADESH","EAST GODAVARI","RANGAMPETA","KOTAPADU",0,0,0,0,0,0,44,44,44
"ANDHRA PRADESH","EAST GODAVARI","RANGAMPETA","VENKATAPURAM",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","EAST GODAVARI","RANGAMPETA","SUBHADRAMPETA",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","EAST GODAVARI","GANDEPALLE","YELLAMILLI",0,0,0,0,0,0,102,102,102
"ANDHRA PRADESH","EAST GODAVARI","GANDEPALLE","P. NAYAKAMPALLE",0,0,0,0,0,0,53,53,53
"ANDHRA PRADESH","EAST GODAVARI","GANDEPALLE","YERRAMPALEM",0,0,0,0,0,0,35,35,35
"ANDHRA PRADESH","EAST GODAVARI","GANDEPALLE","SURAMPALEM",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","EAST GODAVARI","RAJANAGARAM","NANDARADA",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","EAST GODAVARI","RAJANAGARAM","NARENDRAPURAM",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","EAST GODAVARI","RAJANAGARAM","PALACHARLA",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","EAST GODAVARI","RAJANAGARAM","G. YERRAMPALEM",0,0,0,0,0,0,97,97,97
"ANDHRA PRADESH","EAST GODAVARI","RAJANAGARAM","KONDA GUNTURU",0,0,0,0,0,0,103,103,103
"ANDHRA PRADESH","EAST GODAVARI","RAJANAGARAM","NAMAVARAM",0,0,0,0,0,0,78,78,78
"ANDHRA PRADESH","EAST GODAVARI","RAJAHMUNDRY(RURAL)","TORREDU",0,0,0,0,0,0,71,71,71
"ANDHRA PRADESH","EAST GODAVARI","RAJAHMUNDRY(RURAL)","KATHERU(U)",0,0,0,0,0,0,40,40,40
"ANDHRA PRADESH","EAST GODAVARI","RAJAHMUNDRY(RURAL)","RAJAHMUNDRY (PART)",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","EAST GODAVARI","RAJAHMUNDRY(RURAL)","MORAMPUDIRY",0,0,0,0,0,0,28,28,28
"ANDHRA PRADESH","EAST GODAVARI","RAJAHMUNDRY(RURAL)","HUKUMPETA(U)",0,0,0,0,0,0,34,34,34
"ANDHRA PRADESH","EAST GODAVARI","RAJAHMUNDRY(RURAL)","BOMMURU(U)",0,0,0,0,0,0,55,55,55
"ANDHRA PRADESH","EAST GODAVARI","RAJAHMUNDRY(RURAL)","DOWLESWARAM(U)",0,2,0,0,2,0,50,50,52
"ANDHRA PRADESH","EAST GODAVARI","RAJAHMUNDRY(RURAL)","RAJAVOLU",0,0,0,1,1,0,60,60,61
"ANDHRA PRADESH","EAST GODAVARI","RAJAHMUNDRY(URBAN)","RAJAHMUNDRY (U)",0,0,0,1,1,0,16,16,17
"ANDHRA PRADESH","EAST GODAVARI","KADIAM","VEMAGIRI",0,0,0,0,0,0,130,130,130
"ANDHRA PRADESH","EAST GODAVARI","KADIAM","KADIAM",0,1,0,0,1,0,414,414,415
"ANDHRA PRADESH","EAST GODAVARI","KADIAM","JEGURUPADU",0,0,0,0,0,0,333,333,333
"ANDHRA PRADESH","EAST GODAVARI","KADIAM","DAMIREDDIPALLE",0,0,0,0,0,0,85,85,85
"ANDHRA PRADESH","EAST GODAVARI","KADIAM","VEERAVARAM",0,0,0,0,0,0,358,358,358
"ANDHRA PRADESH","EAST GODAVARI","KADIAM","MURAMANDA",0,0,0,0,0,0,477,477,477
