"id","aggregation_level","parent_type","parent_id","aggregation_level_value","metric","value","difference_from_previous_value","is_positive_value","created_at","updated_at","aggregation_index","aggregation_value_to_display"
6405413,"monthly","Impl::Output",1094856,"2016_February","pageviews",2,15,f,"2016-03-04 07:09:29.689616","2016-03-09 09:49:32.665395",2,"February"
6405415,"monthly","Impl::Output",1099890,"2016_February","pageviews",2,8,f,"2016-03-04 07:09:29.735729","2016-03-09 09:49:32.765362",3,"February"
6405426,"monthly","Impl::Output",1104528,"2016_February","pageviews",2,1,t,"2016-03-04 07:09:30.106305","2016-03-09 09:49:33.145189",3,"February"
6404963,"monthly","Impl::Output",1080137,"2016_February","pageviews",3,37,f,"2016-03-04 07:08:15.459313","2016-03-09 09:44:03.04102",5,"February"
6404947,"monthly","Impl::Output",1080121,"2016_February","pageviews",3,198,f,"2016-03-04 07:08:15.242586","2016-03-09 09:44:03.059256",11,"February"
6404943,"monthly","Impl::Output",1080147,"2016_February","pageviews",2,159,f,"2016-03-04 07:08:15.192747","2016-03-09 09:44:03.109366",6,"February"
6404952,"monthly","Impl::Output",1080127,"2016_February","pageviews",2,38,f,"2016-03-04 07:08:15.309356","2016-03-09 09:44:03.12619",7,"February"
6404968,"monthly","Impl::Output",1080131,"2016_February","pageviews",2,199,f,"2016-03-04 07:08:15.526147","2016-03-09 09:44:03.142647",3,"February"
6404970,"monthly","Impl::Output",1080133,"2016_February","pageviews",2,38,f,"2016-03-04 07:08:15.576256","2016-03-09 09:44:03.175799",2,"February"
6404948,"monthly","Impl::Output",1080140,"2016_February","pageviews",2,78,f,"2016-03-04 07:08:15.259256","2016-03-09 09:44:03.19285",2,"February"
6404962,"monthly","Impl::Output",1080118,"2016_February","pageviews",2,11,f,"2016-03-04 07:08:15.442667","2016-03-09 09:44:03.242268",12,"February"
6404974,"monthly","Impl::Output",1080129,"2016_February","pageviews",2,38,f,"2016-03-04 07:08:15.675996","2016-03-09 09:44:03.259785",3,"February"
6404977,"monthly","Impl::Output",1080110,"2016_February","pageviews",2,38,f,"2016-03-04 07:08:15.757496","2016-03-09 09:44:03.293933",6,"February"
6404978,"monthly","Impl::Output",1080136,"2016_February","pageviews",2,0,f,"2016-03-04 07:08:15.773648","2016-03-09 09:44:03.309269",4,"February"
6404979,"monthly","Impl::Output",1080207,"2016_February","pageviews",2,38,f,"2016-03-04 07:08:15.786844","2016-03-09 09:44:03.326412",3,"February"
6404980,"monthly","Impl::Output",1080149,"2016_February","pageviews",2,78,f,"2016-03-04 07:08:15.798552","2016-03-09 09:44:03.344612",2,"February"
6405606,"monthly","Impl::Output",1090596,"2016_February","pageviews",7,6,t,"2016-03-04 07:10:57.155801","2016-03-09 09:49:20.69118",4,"February"
6405900,"monthly","Impl::Output",1090387,"2016_February","pageviews",2,8,f,"2016-03-04 07:11:04.026543","2016-03-09 09:49:33.195127",3,"February"
6405922,"monthly","Impl::Output",1090962,"2016_February","pageviews",2,8,f,"2016-03-04 07:11:04.685048","2016-03-09 09:49:34.363457",2,"February"
6405979,"monthly","Impl::Output",1091119,"2016_February","pageviews",2,0,f,"2016-03-04 07:11:06.435354","2016-03-09 09:49:38.655615",2,"February"
6405985,"monthly","Impl::Output",1090397,"2016_February","pageviews",2,0,f,"2016-03-04 07:11:06.632623","2016-03-09 09:49:39.119845",5,"February"
6405750,"monthly","Impl::Output",1091080,"2016_February","pageviews",2,1,t,"2016-03-04 07:11:00.175162","2016-03-09 09:49:39.397537",3,"February"
6745276,"monthly","Impl::Output",1077541,"2016_February","pageviews",3,78,f,"2016-03-09 09:44:21.041382","2016-03-09 09:44:21.041382",5,"February"
6745278,"monthly","Impl::Output",1077565,"2016_February","pageviews",2,0,f,"2016-03-09 09:44:21.349377","2016-03-09 09:44:21.349377",6,"February"
6411108,"monthly","Impl::Output",1146419,"2016_February","pageviews",3,2,t,"2016-03-04 07:20:03.815326","2016-03-09 09:47:46.709461",2,"February"
6404491,"monthly","Impl::Output",1106865,"2016_February","pageviews",2,1,t,"2016-03-04 07:07:47.026652","2016-03-09 09:48:47.825343",3,"February"
6404616,"monthly","Impl::Output",1103417,"2016_February","pageviews",2,19,f,"2016-03-04 07:07:50.320478","2016-03-09 09:48:50.518413",2,"February"
6405438,"monthly","Impl::Output",1094957,"2016_February","pageviews",2,7,f,"2016-03-04 07:09:30.669378","2016-03-09 09:49:33.86175",2,"February"
6406144,"monthly","Impl::Output",1091134,"2016_February","pageviews",2,1,f,"2016-03-04 07:11:11.036355","2016-03-09 09:49:48.101827",2,"February"
6405701,"monthly","Impl::Output",1090553,"2016_February","pageviews",2,0,f,"2016-03-04 07:10:59.066038","2016-03-09 09:49:51.885709",5,"February"
6406982,"monthly","Impl::Output",1096545,"2016_February","pageviews",3,2,t,"2016-03-04 07:11:58.89066","2016-03-09 09:50:17.89861",2,"February"
6407034,"monthly","Impl::Output",1092389,"2016_February","pageviews",3,2,f,"2016-03-04 07:12:00.416226","2016-03-09 09:50:20.300988",2,"February"
6414718,"monthly","Impl::Output",1138213,"2016_February","pageviews",24,22,t,"2016-03-04 07:30:07.966382","2016-03-09 09:51:12.937341",3,"February"
6414727,"monthly","Impl::Output",1138220,"2016_February","pageviews",8,6,t,"2016-03-04 07:30:08.100003","2016-03-09 09:51:13.183651",2,"February"
6414738,"monthly","Impl::Output",1138217,"2016_February","pageviews",5,3,t,"2016-03-04 07:30:08.266839","2016-03-09 09:51:13.250364",2,"February"
6746360,"monthly","Impl::Output",1138211,"2016_February","pageviews",2,78,f,"2016-03-09 09:51:13.383113","2016-03-09 09:51:13.383113",2,"February"
5027190,"monthly","Impl::Output",1077320,"2016_February","visits",15,22,f,"2016-02-08 11:01:38.640644","2016-03-09 09:51:52.993256",50,"February"
6422330,"monthly","Impl::Output",1064214,"2016_February","pageviews",3,2,f,"2016-03-04 07:54:28.090449","2016-03-09 09:53:58.564884",3,"February"
6422336,"monthly","Impl::Output",1064223,"2016_February","pageviews",2,38,f,"2016-03-04 07:54:28.207223","2016-03-09 09:53:58.614423",2,"February"
6422331,"monthly","Impl::Output",1064201,"2016_February","pageviews",2,38,f,"2016-03-04 07:54:28.098777","2016-03-09 09:53:58.647749",4,"February"
6422342,"monthly","Impl::Output",1064230,"2016_February","pageviews",2,0,f,"2016-03-04 07:54:28.315622","2016-03-09 09:53:58.664586",3,"February"
6422347,"monthly","Impl::Output",1064234,"2016_February","pageviews",2,38,f,"2016-03-04 07:54:28.390615","2016-03-09 09:53:58.698106",2,"February"
6440311,"monthly","Impl::Output",1053681,"2016_February","pageviews",2,78,f,"2016-03-04 08:46:23.027455","2016-03-09 09:54:09.318382",2,"February"
6440307,"monthly","Impl::Output",1053679,"2016_February","pageviews",2,38,f,"2016-03-04 08:46:22.977654","2016-03-09 09:54:09.432001",2,"February"
6443292,"monthly","Impl::Output",1054653,"2016_February","pageviews",5,35,f,"2016-03-04 09:02:21.167968","2016-03-09 09:54:31.701771",2,"February"
6443295,"monthly","Impl::Output",1054656,"2016_February","pageviews",3,37,f,"2016-03-04 09:02:21.209558","2016-03-09 09:54:31.772153",2,"February"
6443291,"monthly","Impl::Output",1054654,"2016_February","pageviews",3,37,f,"2016-03-04 09:02:21.159585","2016-03-09 09:54:31.805271",2,"February"
6443297,"monthly","Impl::Output",1054655,"2016_February","pageviews",2,38,f,"2016-03-04 09:02:21.234601","2016-03-09 09:54:31.822578",2,"February"
6444336,"monthly","Impl::Output",1065766,"2016_February","pageviews",3,118,f,"2016-03-04 09:07:59.60995","2016-03-09 09:56:11.706844",2,"February"
6444344,"monthly","Impl::Output",1065774,"2016_February","pageviews",2,38,f,"2016-03-04 09:07:59.755917","2016-03-09 09:56:11.823982",2,"February"
6444349,"monthly","Impl::Output",1065773,"2016_February","pageviews",2,78,f,"2016-03-04 09:07:59.847583","2016-03-09 09:56:11.926476",2,"February"
6747492,"monthly","Impl::Output",1065763,"2016_February","pageviews",2,38,f,"2016-03-09 09:56:11.94938","2016-03-09 09:56:11.94938",2,"February"
6444351,"monthly","Impl::Output",1065719,"2016_February","pageviews",2,78,f,"2016-03-04 09:07:59.880979","2016-03-09 09:56:11.970013",2,"February"
6747876,"monthly","Impl::Output",1055061,"2016_February","pageviews",2,3,f,"2016-03-09 09:57:42.417736","2016-03-09 09:57:42.417736",3,"February"
6453693,"monthly","Impl::Output",1060991,"2016_February","pageviews",3,37,f,"2016-03-04 09:39:49.636331","2016-03-09 09:59:45.1546",8,"February"
6453699,"monthly","Impl::Output",1061048,"2016_February","pageviews",2,38,f,"2016-03-04 09:39:49.703018","2016-03-09 09:59:45.178461",2,"February"
6453702,"monthly","Impl::Output",1061016,"2016_February","pageviews",2,38,f,"2016-03-04 09:39:49.746396","2016-03-09 09:59:45.213399",2,"February"
6453704,"monthly","Impl::Output",1061022,"2016_February","pageviews",2,38,f,"2016-03-04 09:39:49.786592","2016-03-09 09:59:45.271393",11,"February"
6452567,"monthly","Impl::Output",1056686,"2016_February","pageviews",10,7,f,"2016-03-04 09:38:42.25308","2016-03-09 10:02:45.756408",6,"February"
6452564,"monthly","Impl::Output",1056676,"2016_February","pageviews",8,9,f,"2016-03-04 09:38:42.228069","2016-03-09 10:02:45.772887",4,"February"
6452571,"monthly","Impl::Output",1056710,"2016_February","pageviews",8,32,f,"2016-03-04 09:38:42.303078","2016-03-09 10:02:45.806392",2,"February"
6452565,"monthly","Impl::Output",1056663,"2016_February","pageviews",7,33,f,"2016-03-04 09:38:42.236253","2016-03-09 10:02:45.857625",6,"February"
6452570,"monthly","Impl::Output",1056692,"2016_February","pageviews",7,1,f,"2016-03-04 09:38:42.29454","2016-03-09 10:02:45.874248",4,"February"
6452563,"monthly","Impl::Output",1056696,"2016_February","pageviews",5,35,f,"2016-03-04 09:38:42.21961","2016-03-09 10:02:45.890285",3,"February"
6452568,"monthly","Impl::Output",1056665,"2016_February","pageviews",3,37,f,"2016-03-04 09:38:42.261306","2016-03-09 10:02:45.92784",8,"February"
6452580,"monthly","Impl::Output",1056716,"2016_February","pageviews",3,4,f,"2016-03-04 09:38:42.428208","2016-03-09 10:02:45.989461",3,"February"
6452577,"monthly","Impl::Output",1056668,"2016_February","pageviews",2,280,f,"2016-03-04 09:38:42.386394","2016-03-09 10:02:46.062052",3,"February"
6456002,"monthly","Impl::Output",1056054,"2016_February","pageviews",2,38,f,"2016-03-04 09:49:53.089451","2016-03-09 10:02:29.614862",2,"February"
6456003,"monthly","Impl::Output",1056050,"2016_February","pageviews",2,38,f,"2016-03-04 09:49:53.097956","2016-03-09 10:02:29.631601",2,"February"
6455992,"monthly","Impl::Output",1056035,"2016_February","pageviews",2,38,f,"2016-03-04 09:49:52.956009","2016-03-09 10:02:29.648218",6,"February"
6456004,"monthly","Impl::Output",1056052,"2016_February","pageviews",2,38,f,"2016-03-04 09:49:53.106167","2016-03-09 10:02:29.664751",2,"February"
6449889,"monthly","Impl::Output",1056870,"2016_February","pageviews",93,12,t,"2016-03-04 09:33:49.323251","2016-03-09 10:01:24.424197",13,"February"
6458424,"monthly","Impl::Output",1062164,"2016_February","pageviews",8,0,f,"2016-03-04 09:56:43.30601","2016-03-09 10:02:24.63701",50,"February"
6451113,"monthly","Impl::Output",1718280,"2016_February","pageviews",2,8,f,"2016-03-04 09:34:49.143292","2016-03-09 10:11:00.097471",2,"February"
6457363,"monthly","Impl::Output",1057214,"2016_February","pageviews",2331,17,t,"2016-03-04 09:54:33.528382","2016-03-09 10:02:25.886803",50,"February"
5513858,"monthly","Impl::Output",1067012,"2016_February","visits",13,1,t,"2016-02-08 19:01:54.209418","2016-03-09 10:02:40.60436",50,"February"
6458504,"monthly","Impl::Output",1410578,"2016_February","pageviews",275,122,t,"2016-03-04 09:57:08.113507","2016-03-09 10:03:08.912512",10,"February"
6748508,"monthly","Impl::Output",1053689,"2016_February","pageviews",13,59,f,"2016-03-09 10:03:13.173424","2016-03-09 10:03:13.173424",3,"February"
6748509,"monthly","Impl::Output",1053688,"2016_February","pageviews",3,4,f,"2016-03-09 10:03:13.216116","2016-03-09 10:03:13.216116",3,"February"
6748442,"monthly","Impl::Output",1061012,"2016_February","pageviews",2,1,f,"2016-03-09 10:03:08.101682","2016-03-09 10:03:08.101682",3,"February"
6457398,"monthly","Impl::Output",1057272,"2016_February","pageviews",3,118,f,"2016-03-04 09:54:38.84177","2016-03-09 10:03:10.271697",6,"February"
6748498,"monthly","Impl::Output",1057281,"2016_February","pageviews",2,78,f,"2016-03-09 10:03:10.455884","2016-03-09 10:03:10.455884",2,"February"
6748499,"monthly","Impl::Output",1057289,"2016_February","pageviews",2,1,f,"2016-03-09 10:03:10.546634","2016-03-09 10:03:10.546634",4,"February"
6461348,"monthly","Impl::Output",1066342,"2016_February","pageviews",59,62,f,"2016-03-04 10:03:21.412024","2016-03-09 10:04:20.754571",2,"February"
6461350,"monthly","Impl::Output",1066340,"2016_February","pageviews",32,5,t,"2016-03-04 10:03:21.428177","2016-03-09 10:04:20.794181",3,"February"
6461352,"monthly","Impl::Output",1066341,"2016_February","pageviews",30,6,t,"2016-03-04 10:03:21.453202","2016-03-09 10:04:20.804341",4,"February"
6461355,"monthly","Impl::Output",1066335,"2016_February","pageviews",25,19,f,"2016-03-04 10:03:21.478214","2016-03-09 10:04:20.81905",3,"February"
6461354,"monthly","Impl::Output",1066336,"2016_February","pageviews",24,56,f,"2016-03-04 10:03:21.469806","2016-03-09 10:04:20.829323",2,"February"
6461349,"monthly","Impl::Output",1066334,"2016_February","pageviews",20,32,f,"2016-03-04 10:03:21.420006","2016-03-09 10:04:20.843882",3,"February"
6461367,"monthly","Impl::Output",1066339,"2016_February","pageviews",3,77,f,"2016-03-04 10:03:21.661584","2016-03-09 10:04:21.10236",2,"February"
6461399,"monthly","Impl::Output",1066337,"2016_February","pageviews",2,78,f,"2016-03-04 10:03:22.162146","2016-03-09 10:04:21.237244",2,"February"
6461941,"monthly","Impl::Output",1059859,"2016_February","pageviews",2,0,f,"2016-03-04 10:04:50.72984","2016-03-09 10:08:51.160686",50,"February"
6469066,"monthly","Impl::Output",1073360,"2016_February","pageviews",7,33,f,"2016-03-04 10:19:30.764463","2016-03-09 10:08:46.69742",2,"February"
6749880,"monthly","Impl::Output",1073374,"2016_February","pageviews",2,38,f,"2016-03-09 10:08:47.040387","2016-03-09 10:08:47.040387",2,"February"
6750172,"monthly","Impl::Output",1065999,"2016_February","pageviews",3,1,t,"2016-03-09 10:09:29.946944","2016-03-09 10:09:29.946944",5,"February"
6536161,"monthly","Impl::Output",1152150,"2016_February","pageviews",2,8,f,"2016-03-04 14:49:12.007967","2016-03-09 10:14:51.726282",2,"February"
6482687,"monthly","Impl::Output",1043464,"2016_February","pageviews",15,25,f,"2016-03-04 10:52:51.481798","2016-03-09 10:16:52.90552",4,"February"
6751258,"monthly","Impl::Output",1043493,"2016_February","pageviews",2,38,f,"2016-03-09 10:16:53.154671","2016-03-09 10:16:53.154671",2,"February"
6751412,"monthly","Impl::Output",1068447,"2016_February","pageviews",5,2,t,"2016-03-09 10:17:36.182645","2016-03-09 10:17:36.182645",4,"February"
6751413,"monthly","Impl::Output",1068439,"2016_February","pageviews",2,38,f,"2016-03-09 10:17:36.350219","2016-03-09 10:17:36.350219",3,"February"
6751414,"monthly","Impl::Output",1068448,"2016_February","pageviews",2,0,f,"2016-03-09 10:17:36.474789","2016-03-09 10:17:36.474789",3,"February"
6751415,"monthly","Impl::Output",1068435,"2016_February","pageviews",2,5,f,"2016-03-09 10:17:36.508179","2016-03-09 10:17:36.508179",3,"February"
5026222,"monthly","Impl::Output",1065688,"2016_February","pageviews",66,5,f,"2016-02-08 11:01:06.795962","2016-03-09 10:18:39.199552",50,"February"
5550341,"monthly","Impl::Output",1050207,"2016_February","pageviews",20,3,t,"2016-02-08 19:18:58.708307","2016-03-09 10:21:26.259478",50,"February"
6466592,"monthly","Impl::Output",1076129,"2016_February","pageviews",13,108,f,"2016-03-04 10:13:44.95542","2016-03-09 10:23:13.743518",6,"February"
6466582,"monthly","Impl::Output",1076097,"2016_February","pageviews",8,32,f,"2016-03-04 10:13:44.872107","2016-03-09 10:23:14.051674",13,"February"
6466591,"monthly","Impl::Output",1076115,"2016_February","pageviews",8,32,f,"2016-03-04 10:13:44.947067","2016-03-09 10:23:14.06846",10,"February"
6466606,"monthly","Impl::Output",1076099,"2016_February","pageviews",8,32,f,"2016-03-04 10:13:45.114101","2016-03-09 10:23:14.084876",11,"February"
6466610,"monthly","Impl::Output",1076122,"2016_February","pageviews",5,277,f,"2016-03-04 10:13:45.180739","2016-03-09 10:23:14.15434",4,"February"
6466599,"monthly","Impl::Output",1076125,"2016_February","pageviews",5,116,f,"2016-03-04 10:13:45.032719","2016-03-09 10:23:14.16808",5,"February"
6466612,"monthly","Impl::Output",1076102,"2016_February","pageviews",3,37,f,"2016-03-04 10:13:45.197437","2016-03-09 10:23:14.234872",9,"February"
6466636,"monthly","Impl::Output",1076090,"2016_February","pageviews",2,38,f,"2016-03-04 10:13:45.49752","2016-03-09 10:23:14.426916",5,"February"
6466637,"monthly","Impl::Output",1076155,"2016_February","pageviews",2,38,f,"2016-03-04 10:13:45.506117","2016-03-09 10:23:14.44296",2,"February"
6466615,"monthly","Impl::Output",1076212,"2016_February","pageviews",2,38,f,"2016-03-04 10:13:45.222526","2016-03-09 10:23:14.460323",2,"February"
6466638,"monthly","Impl::Output",1076149,"2016_February","pageviews",2,78,f,"2016-03-04 10:13:45.514357","2016-03-09 10:23:14.480914",2,"February"
6466619,"monthly","Impl::Output",1076145,"2016_February","pageviews",2,1,f,"2016-03-04 10:13:45.272562","2016-03-09 10:23:14.518071",8,"February"
6466642,"monthly","Impl::Output",1076237,"2016_February","pageviews",2,38,f,"2016-03-04 10:13:45.555961","2016-03-09 10:23:14.535712",2,"February"
6466614,"monthly","Impl::Output",1076083,"2016_February","pageviews",2,6,f,"2016-03-04 10:13:45.214221","2016-03-09 10:23:14.601696",12,"February"
6466622,"monthly","Impl::Output",1076086,"2016_February","pageviews",2,199,f,"2016-03-04 10:13:45.356001","2016-03-09 10:23:14.652667",2,"February"
6498384,"monthly","Impl::Output",1073697,"2016_February","pageviews",627,147,t,"2016-03-04 11:45:11.175961","2016-03-09 10:24:30.056988",21,"February"
6752544,"monthly","Impl::Output",1073709,"2016_February","pageviews",22,20,t,"2016-03-09 10:24:30.181402","2016-03-09 10:24:30.181402",4,"February"
6752545,"monthly","Impl::Output",1073712,"2016_February","pageviews",7,5,t,"2016-03-09 10:24:30.248063","2016-03-09 10:24:30.248063",2,"February"
6752546,"monthly","Impl::Output",1073710,"2016_February","pageviews",3,2,f,"2016-03-09 10:24:30.348176","2016-03-09 10:24:30.348176",2,"February"
6752630,"monthly","Impl::Output",1044984,"2016_February","pageviews",19,6,t,"2016-03-09 10:24:44.486676","2016-03-09 10:24:44.486676",50,"February"
6752728,"monthly","Impl::Output",1043456,"2016_February","pageviews",3,2,f,"2016-03-09 10:24:53.040129","2016-03-09 10:24:53.040129",4,"February"
5029257,"monthly","Impl::Output",1078355,"2016_February","pageviews",10,3,t,"2016-02-08 11:02:00.375014","2016-03-09 10:27:39.078751",50,"February"
6752962,"monthly","Impl::Output",1074091,"2016_February","pageviews",8,5,t,"2016-03-09 10:25:28.611011","2016-03-09 10:25:28.611011",3,"February"
6752964,"monthly","Impl::Output",1074134,"2016_February","pageviews",2,0,f,"2016-03-09 10:25:29.669","2016-03-09 10:25:29.669",6,"February"
6752967,"monthly","Impl::Output",1074132,"2016_February","pageviews",2,38,f,"2016-03-09 10:25:29.736194","2016-03-09 10:25:29.736194",2,"February"
5600515,"monthly","Impl::Output",1074145,"2016_February","pageviews",2921,8,f,"2016-02-08 19:36:16.372114","2016-03-09 10:27:16.962735",50,"February"
5028229,"monthly","Impl::Output",1078118,"2016_February","visits",25,10,f,"2016-02-08 11:01:50.142612","2016-03-09 10:27:26.4626",50,"February"
5567289,"monthly","Impl::Output",1070451,"2016_February","visits",1866,135,f,"2016-02-08 19:22:27.354098","2016-03-09 10:27:25.018152",50,"February"
5029414,"monthly","Impl::Output",1078315,"2016_February","visits",177,56,t,"2016-02-08 11:02:04.137304","2016-03-09 10:28:49.135022",50,"February"
6754185,"monthly","Impl::Output",1068589,"2016_February","pageviews",2,38,f,"2016-03-09 10:28:33.111892","2016-03-09 10:28:33.111892",2,"February"
6754189,"monthly","Impl::Output",1068574,"2016_February","pageviews",2,0,f,"2016-03-09 10:28:33.262598","2016-03-09 10:28:33.262598",3,"February"
6754190,"monthly","Impl::Output",1068584,"2016_February","pageviews",2,38,f,"2016-03-09 10:28:33.279863","2016-03-09 10:28:33.279863",2,"February"
6472632,"monthly","Impl::Output",1041524,"2016_February","pageviews",2,1,t,"2016-03-04 10:31:55.539872","2016-03-09 10:29:04.786331",2,"February"
6495859,"monthly","Impl::Output",1070454,"2016_February","pageviews",12,28,f,"2016-03-04 11:35:55.210958","2016-03-09 10:29:23.745053",7,"February"
6754440,"monthly","Impl::Output",1070514,"2016_February","pageviews",2,0,f,"2016-03-09 10:29:24.443921","2016-03-09 10:29:24.443921",3,"February"
6754489,"monthly","Impl::Output",1075095,"2016_February","pageviews",2,119,f,"2016-03-09 10:29:26.13363","2016-03-09 10:29:26.13363",4,"February"
6754811,"monthly","Impl::Output",1066600,"2016_February","pageviews",3,37,f,"2016-03-09 10:30:09.051895","2016-03-09 10:30:09.051895",4,"February"
6754812,"monthly","Impl::Output",1066613,"2016_February","pageviews",2,3,f,"2016-03-09 10:30:09.096008","2016-03-09 10:30:09.096008",4,"February"
6754814,"monthly","Impl::Output",1066617,"2016_February","pageviews",2,3,f,"2016-03-09 10:30:09.264965","2016-03-09 10:30:09.264965",4,"February"
6476187,"monthly","Impl::Output",1069196,"2016_February","pageviews",120,38,f,"2016-03-04 10:37:36.892864","2016-03-09 10:33:08.994143",50,"February"
6529242,"monthly","Impl::Output",1066651,"2016_February","pageviews",307,69,f,"2016-03-04 14:22:54.727775","2016-03-09 10:33:54.247299",50,"February"
6466895,"monthly","Impl::Output",1094447,"2016_February","pageviews",5,12,f,"2016-03-04 10:16:34.303097","2016-03-09 10:34:53.169809",2,"February"
6466913,"monthly","Impl::Output",1092505,"2016_February","pageviews",3,7,f,"2016-03-04 10:16:34.728285","2016-03-09 10:34:54.254625",4,"February"
6467087,"monthly","Impl::Output",1105847,"2016_February","pageviews",2,3,f,"2016-03-04 10:16:39.065574","2016-03-09 10:35:04.370515",2,"February"
6467102,"monthly","Impl::Output",1092872,"2016_February","pageviews",2,8,f,"2016-03-04 10:16:39.482447","2016-03-09 10:35:05.085868",4,"February"
6467136,"monthly","Impl::Output",1093028,"2016_February","pageviews",2,8,f,"2016-03-04 10:16:40.474832","2016-03-09 10:35:06.873394",4,"February"
6467040,"monthly","Impl::Output",1103283,"2016_February","pageviews",2,8,f,"2016-03-04 10:16:37.881636","2016-03-09 10:35:07.20794",2,"February"
6467212,"monthly","Impl::Output",1104477,"2016_February","pageviews",2,8,f,"2016-03-04 10:16:42.65068","2016-03-09 10:35:10.641052",2,"February"
5594287,"monthly","Impl::Output",1066459,"2016_February","pageviews",27,7,f,"2016-02-08 19:34:13.73214","2016-03-09 10:39:11.779634",50,"February"
5031764,"monthly","Impl::Output",1079012,"2016_February","visits",3,1,t,"2016-02-08 11:02:35.22472","2016-03-09 10:40:50.681128",50,"February"
6757111,"monthly","Impl::Output",1049648,"2016_February","pageviews",5,35,f,"2016-03-09 10:40:41.34126","2016-03-09 10:40:41.34126",5,"February"
6757150,"monthly","Impl::Output",4023309,"2016_February","pageviews",7,,,"2016-03-09 10:41:24.415206","2016-03-09 10:41:24.415206",1,"February"
6757154,"monthly","Impl::Output",4023312,"2016_February","pageviews",3,,,"2016-03-09 10:41:24.530708","2016-03-09 10:41:24.530708",1,"February"
6757160,"monthly","Impl::Output",4023316,"2016_February","pageviews",2,,,"2016-03-09 10:41:25.026199","2016-03-09 10:41:25.026199",1,"February"
6757164,"monthly","Impl::Output",4023318,"2016_February","pageviews",2,,,"2016-03-09 10:41:25.190413","2016-03-09 10:41:25.190413",1,"February"
6757168,"monthly","Impl::Output",4023322,"2016_February","pageviews",2,,,"2016-03-09 10:41:25.323861","2016-03-09 10:41:25.323861",1,"February"
6757169,"monthly","Impl::Output",4023323,"2016_February","pageviews",2,,,"2016-03-09 10:41:25.673445","2016-03-09 10:41:25.673445",1,"February"
6757172,"monthly","Impl::Output",4023326,"2016_February","pageviews",2,,,"2016-03-09 10:41:26.408577","2016-03-09 10:41:26.408577",1,"February"
6757173,"monthly","Impl::Output",4023327,"2016_February","pageviews",2,,,"2016-03-09 10:41:27.117064","2016-03-09 10:41:27.117064",1,"February"
6525559,"monthly","Impl::Output",1078140,"2016_February","pageviews",893,349,f,"2016-03-04 14:17:03.7572","2016-03-09 10:43:50.718108",50,"February"
6525694,"monthly","Impl::Output",1085495,"2016_February","pageviews",2,7,f,"2016-03-04 14:17:50.959024","2016-03-09 10:45:35.062121",2,"February"
6525819,"monthly","Impl::Output",1084586,"2016_February","pageviews",59,3,f,"2016-03-04 14:17:59.304525","2016-03-09 10:43:18.502209",34,"February"
6525857,"monthly","Impl::Output",1084667,"2016_February","pageviews",12,68,f,"2016-03-04 14:17:59.693932","2016-03-09 10:43:18.920838",10,"February"
6525892,"monthly","Impl::Output",1084748,"2016_February","pageviews",2,78,f,"2016-03-04 14:18:00.213439","2016-03-09 10:43:19.690792",3,"February"
6546509,"monthly","Impl::Output",1051155,"2016_February","pageviews",20,61,f,"2016-03-04 15:11:05.981816","2016-03-09 10:44:01.712778",2,"February"
6546512,"monthly","Impl::Output",1051162,"2016_February","pageviews",12,28,f,"2016-03-04 15:11:06.042802","2016-03-09 10:44:01.728931",4,"February"
6546513,"monthly","Impl::Output",1051159,"2016_February","pageviews",7,680,f,"2016-03-04 15:11:06.051088","2016-03-09 10:44:01.779557",2,"February"
6758017,"monthly","Impl::Output",1051164,"2016_February","pageviews",2,3,f,"2016-03-09 10:44:01.863412","2016-03-09 10:44:01.863412",3,"February"
6758018,"monthly","Impl::Output",1051167,"2016_February","pageviews",2,38,f,"2016-03-09 10:44:01.911803","2016-03-09 10:44:01.911803",2,"February"
6758019,"monthly","Impl::Output",1051172,"2016_February","pageviews",2,0,f,"2016-03-09 10:44:01.928666","2016-03-09 10:44:01.928666",3,"February"
6532029,"monthly","Impl::Output",1121341,"2016_February","pageviews",2,78,f,"2016-03-04 14:31:03.132731","2016-03-09 10:44:08.818592",2,"February"
6532037,"monthly","Impl::Output",1121344,"2016_February","pageviews",2,38,f,"2016-03-04 14:31:03.299753","2016-03-09 10:44:08.852097",2,"February"
6545439,"monthly","Impl::Output",1056664,"2016_February","pageviews",1662,143,f,"2016-03-04 15:06:00.178364","2016-03-09 10:43:57.998847",50,"February"
6545440,"monthly","Impl::Output",1056681,"2016_February","pageviews",1377,563,f,"2016-03-04 15:06:00.186783","2016-03-09 10:43:58.015765",48,"February"
6545441,"monthly","Impl::Output",1056662,"2016_February","pageviews",1353,248,f,"2016-03-04 15:06:00.19511","2016-03-09 10:43:58.032867",50,"February"
6545445,"monthly","Impl::Output",1056687,"2016_February","pageviews",715,218,t,"2016-03-04 15:06:00.228395","2016-03-09 10:43:58.050033",48,"February"
6545444,"monthly","Impl::Output",1056660,"2016_February","pageviews",666,119,f,"2016-03-04 15:06:00.220129","2016-03-09 10:43:58.066522",50,"February"
6545442,"monthly","Impl::Output",1056677,"2016_February","pageviews",654,140,t,"2016-03-04 15:06:00.203376","2016-03-09 10:43:58.083216",38,"February"
6545443,"monthly","Impl::Output",1056684,"2016_February","pageviews",602,214,f,"2016-03-04 15:06:00.211859","2016-03-09 10:43:58.100684",49,"February"
